Babelthuap,Babelthuap,Palau,ROR,PTRO,7.367303,134.544278,176,9,U,Pacific/Palau
Kosrae,Kosrae,Micronesia,KSA,PTSA,5.356975,162.958386,11,11,U,Pacific/Kosrae
Yap Intl,Yap,Micronesia,YAP,PTYA,9.498911,138.082497,91,10,U,Pacific/Truk
Shang Yi,Kinmen,Taiwan,KNH,RCBS,24.427892,118.359197,93,8,U,Asia/Taipei
Pingtung South,Pingtung,Taiwan,PIF,RCDC,22.672367,120.461728,78,8,U,Asia/Taipei
Fengnin,Fengnin,Taiwan,TTT,RCFN,22.754986,121.101681,143,8,U,Asia/Taipei
Lyudao,Green Island,Taiwan,GNI,RCGI,22.673853,121.466481,28,8,U,Asia/Taipei
Kaohsiung Intl,Kaohsiung,Taiwan,KHH,RCKH,22.577094,120.350006,31,8,U,Asia/Taipei
Chiayi,Chiayi,Taiwan,CYI,RCKU,23.461779,120.39283,85,8,U,Asia/Taipei
Lanyu,Lanyu,Taiwan,KYD,RCLY,22.028842,121.533642,44,8,U,Asia/Taipei
Ching Chuang Kang,Taichung,Taiwan,RMQ,RCMQ,24.264668,120.62058,663,8,N,Asia/Taipei
Cessnock Airport,Cessnock,Australia,CES,YCNK,-32.7875,151.342,211,10,O,Australia/Sydney
Tainan,Tainan,Taiwan,TNN,RCNN,22.950361,120.205778,63,8,U,Asia/Taipei
Magong,Makung,Taiwan,MZG,RCQC,23.568669,119.628311,103,8,U,Asia/Taipei
Taoyuan Intl,Taipei,Taiwan,TPE,RCTP,25.077731,121.232822,106,8,U,Asia/Taipei
Wang An,Wang An,Taiwan,WOT,RCWA,23.370833,119.494444,115,8,U,Asia/Taipei
Hualien,Hualien,Taiwan,HUN,RCYU,24.023725,121.616906,52,8,U,Asia/Taipei
Matsumoto,Matsumoto,Japan,MMJ,RJAF,36.166758,137.922669,2182,9,U,Asia/Tokyo
Hyakuri,Ibaraki,Japan,IBR,RJAH,36.181083,140.415444,105,9,U,Asia/Tokyo
Iwo Jima,Iwojima,Japan,IWO,RJAW,24.784,141.322722,384,9,U,Asia/Tokyo
Nanki Shirahama,Nanki-shirahama,Japan,SHM,RJBD,33.662222,135.364444,298,9,U,Asia/Tokyo
Obihiro,Obihiro,Japan,OBO,RJCB,42.733333,143.217222,505,9,U,Asia/Tokyo
New Chitose,Sapporo,Japan,CTS,RJCC,42.7752,141.692283,82,9,U,Asia/Tokyo
Hakodate,Hakodate,Japan,HKD,RJCH,41.77,140.821944,151,9,U,Asia/Tokyo
Chitose,Chitose,Japan,SPK,RJCJ,42.794475,141.666447,87,9,U,Asia/Tokyo
Memanbetsu,Memanbetsu,Japan,MMB,RJCM,43.880606,144.164053,135,9,U,Asia/Tokyo
Nakashibetsu,Nakashibetsu,Japan,SHB,RJCN,43.5775,144.96,234,9,U,Asia/Tokyo
Wakkanai,Wakkanai,Japan,WKJ,RJCW,45.404167,141.800833,30,9,U,Asia/Tokyo
Iki,Iki,Japan,IKI,RJDB,33.749027,129.785417,41,9,U,Asia/Tokyo
Yamaguchi Ube,Yamaguchi,Japan,UBJ,RJDC,33.93,131.278611,23,9,U,Asia/Tokyo
Tsushima,Tsushima,Japan,TSJ,RJDT,34.284889,129.33055,213,9,U,Asia/Tokyo
Monbetsu,Monbetsu,Japan,MBE,RJEB,44.303914,143.404028,80,9,U,Asia/Tokyo
Asahikawa,Asahikawa,Japan,AKJ,RJEC,43.670833,142.4475,721,9,U,Asia/Tokyo
Okushiri,Okushiri,Japan,OIR,RJEO,42.071667,139.432911,161,9,U,Asia/Tokyo
Rishiri,Rishiri Island,Japan,RIS,RJER,45.242006,141.186431,112,9,U,Asia/Tokyo
Yakushima,Yakushima,Japan,KUM,RJFC,30.385569,130.659017,124,9,U,Asia/Tokyo
Fukue,Fukue,Japan,FUJ,RJFE,32.666269,128.832808,273,9,U,Asia/Tokyo
Fukuoka,Fukuoka,Japan,FUK,RJFF,33.585942,130.450686,32,9,U,Asia/Tokyo
New Tanegashima,Tanegashima,Japan,TNE,RJFG,30.605067,130.991231,768,9,U,Asia/Tokyo
Kagoshima,Kagoshima,Japan,KOJ,RJFK,31.803397,130.719408,906,9,U,Asia/Tokyo
Miyazaki,Miyazaki,Japan,KMI,RJFM,31.877222,131.448611,20,9,U,Asia/Tokyo
Oita,Oita,Japan,OIT,RJFO,33.479444,131.737222,19,9,U,Asia/Tokyo
New Kitakyushu,Kitakyushu,Japan,KKJ,RJFR,33.845942,131.034689,21,9,U,Asia/Tokyo
Kumamoto,Kumamoto,Japan,KMJ,RJFT,32.837319,130.85505,642,9,U,Asia/Tokyo
Nagasaki,Nagasaki,Japan,NGS,RJFU,32.916944,129.913611,15,9,U,Asia/Tokyo
Amami,Amami,Japan,ASJ,RJKA,28.430633,129.712542,27,9,U,Asia/Tokyo
Tokunoshima,Tokunoshima,Japan,TKN,RJKN,27.836381,128.881253,17,9,U,Asia/Tokyo
Komatsu,Kanazawa,Japan,KMQ,RJNK,36.394611,136.406544,36,9,U,Asia/Tokyo
Oki,Oki Island,Japan,OKI,RJNO,36.181125,133.324844,311,9,U,Asia/Tokyo
Toyama,Toyama,Japan,TOY,RJNT,36.648333,137.1875,95,9,U,Asia/Tokyo
Hiroshima,Hiroshima,Japan,HIJ,RJOA,34.436111,132.919444,1088,9,U,Asia/Tokyo
Okayama,Okayama,Japan,OKJ,RJOB,34.756944,133.855278,806,9,U,Asia/Tokyo
Izumo,Izumo,Japan,IZO,RJOC,35.413611,132.89,15,9,U,Asia/Tokyo
Yonago Kitaro,Miho,Japan,YGJ,RJOH,35.492222,133.236389,20,9,U,Asia/Tokyo
Kochi,Kochi,Japan,KCZ,RJOK,33.546111,133.669444,42,9,U,Asia/Tokyo
Matsuyama,Matsuyama,Japan,MYJ,RJOM,33.827222,132.699722,25,9,U,Asia/Tokyo
Osaka Intl,Osaka,Japan,ITM,RJOO,34.785528,135.438222,50,9,U,Asia/Tokyo
Tottori,Tottori,Japan,TTJ,RJOR,35.530069,134.166553,65,9,U,Asia/Tokyo
Tokushima,Tokushima,Japan,TKS,RJOS,34.132808,134.606639,26,9,U,Asia/Tokyo
Takamatsu,Takamatsu,Japan,TAK,RJOT,34.214167,134.015556,607,9,U,Asia/Tokyo
Aomori,Aomori,Japan,AOJ,RJSA,40.734722,140.690833,664,9,U,Asia/Tokyo
Yamagata,Yamagata,Japan,GAJ,RJSC,38.411894,140.371331,353,9,U,Asia/Tokyo
Hanamaki,Hanamaki,Japan,HNA,RJSI,39.428611,141.135278,297,9,U,Asia/Tokyo
Akita,Akita,Japan,AXT,RJSK,39.615556,140.218611,313,9,U,Asia/Tokyo
Misawa Ab,Misawa,Japan,MSJ,RJSM,40.703222,141.368364,119,9,U,Asia/Tokyo
Sendai,Sendai,Japan,SDJ,RJSS,38.139722,140.916944,15,9,U,Asia/Tokyo
Sazena,Sazena,Czech Republic,LKS,LKSZ,50.1929,14.1532,233,1,E,Europe/Prague
Hachijojima,Hachijojima,Japan,HAC,RJTH,33.115,139.785833,303,9,U,Asia/Tokyo
Oshima,Oshima,Japan,OIM,RJTO,34.782033,139.360306,130,9,U,Asia/Tokyo
Yokota Ab,Yokota,Japan,OKO,RJTY,35.748492,139.348483,463,9,U,Asia/Tokyo
Gwangju,Kwangju,South Korea,KWJ,RKJJ,35.126389,126.808889,39,9,U,Asia/Seoul
Yeosu,Yeosu,South Korea,RSU,RKJY,34.842328,127.61685,53,9,U,Asia/Seoul
Sokcho,Sokch'o,South Korea,SHO,RKND,38.142614,128.598556,92,9,U,Asia/Seoul
Gangneung,Kangnung,South Korea,KAG,RKNN,37.753561,128.943625,35,9,U,Asia/Seoul
Jeju Intl,Cheju,South Korea,CJU,RKPC,33.511306,126.493028,118,9,U,Asia/Seoul
Gimhae Intl,Busan,South Korea,PUS,RKPK,35.179528,128.938222,6,9,U,Asia/Seoul
Ulsan,Ulsan,South Korea,USN,RKPU,35.593494,129.351722,45,9,U,Asia/Seoul
Seoul Ab,Seoul East,South Korea,SSN,RKSM,37.445833,127.113889,92,9,U,Asia/Seoul
Osan Ab,Osan,South Korea,OSN,RKSO,37.090617,127.029594,40,9,U,Asia/Seoul
Pohang,Pohang,South Korea,KPO,RKTH,35.987858,129.420486,70,9,U,Asia/Seoul
Daegu Ab,Taegu,South Korea,TAE,RKTN,35.894108,128.658856,116,9,U,Asia/Seoul
Yecheon,Yechon,South Korea,YEC,RKTY,36.631933,128.35485,354,9,U,Asia/Seoul
Naha,Okinawa,Japan,OKA,ROAH,26.195814,127.645869,12,9,N,Asia/Tokyo
Kadena Ab,Kadena,Japan,DNA,RODN,26.355612,127.767633,143,9,U,Asia/Tokyo
Ishigaki,Ishigaki,Japan,ISG,ROIG,24.344525,124.186983,93,9,U,Asia/Tokyo
Kumejima,Kumejima,Japan,UEO,ROKJ,26.363506,126.713806,23,9,U,Asia/Tokyo
Minami Daito,Minami Daito,Japan,MMD,ROMD,25.846533,131.263494,167,9,U,Asia/Tokyo
Miyako,Miyako,Japan,MMY,ROMY,24.782833,125.295111,150,9,U,Asia/Tokyo
Kitadaito,Kitadaito,Japan,KTD,RORK,25.944722,131.326944,80,9,U,Asia/Tokyo
Shimojishima,Shimojishima,Japan,SHI,RORS,24.826667,125.144722,54,9,U,Asia/Tokyo
Yoron,Yoron,Japan,RNJ,RORY,27.043964,128.401517,52,9,U,Asia/Tokyo
Yonaguni,Yonaguni Jima,Japan,OGN,ROYN,24.466944,122.977778,70,9,U,Asia/Tokyo
Ninoy Aquino Intl,Manila,Philippines,MNL,RPLL,14.508647,121.019581,75,8,N,Asia/Manila
Mary Airport,Mary,Turkmenistan,MYP,UTAM,37.6194,61.8967,728,5,U,Asia/Ashgabat
Cotabato,Cotabato,Philippines,CBO,RPMC,7.165242,124.209619,189,8,N,Asia/Manila
Cagayan De Oro,Ladag,Philippines,CGY,RPML,8.415619,124.611219,601,8,N,Asia/Manila
Pagadian,Pagadian,Philippines,PAG,RPMP,7.827197,123.458294,5,8,N,Asia/Manila
Zamboanga Intl,Zamboanga,Philippines,ZAM,RPMZ,6.922419,122.059633,33,8,N,Asia/Manila
Baguio,Baguio,Philippines,BAG,RPUB,16.375103,120.619636,4251,8,N,Asia/Manila
Daniel Z Romualdez,Tacloban,Philippines,TAC,RPVA,11.227628,125.027758,10,8,N,Asia/Manila
Bacolod,Bacolod,Philippines,BCD,RPVB,10.642511,122.929617,25,8,N,Asia/Manila
Dumaguete,Dumaguete,Philippines,DGT,RPVD,9.333714,123.300472,15,8,N,Asia/Manila
Iloilo,Iloilo,Philippines,ILO,RPVI,10.713044,122.545297,27,8,N,Asia/Manila
Kalibo,Kalibo,Philippines,KLO,RPVK,11.679431,122.376294,14,8,N,Asia/Manila
Puerto Princesa,Puerto Princesa,Philippines,PPS,RPVP,9.742119,118.758731,71,8,N,Asia/Manila
Antique,San Jose,Philippines,SJI,RPVS,10.766044,121.933439,23,8,N,Asia/Manila
Comodoro Pierrestegui,Concordia,Argentina,COC,SAAC,-31.296944,-57.996631,112,-3,N,America/Cordoba
Gualeguaychu,Gualeguaychu,Argentina,GHU,SAAG,-33.010278,-58.613056,75,-3,N,America/Cordoba
General Urquiza,Parana,Argentina,PRA,SAAP,-31.794778,-60.480361,243,-3,N,America/Cordoba
Rosario,Rosario,Argentina,ROS,SAAR,-32.903611,-60.785,85,-3,N,America/Cordoba
Sauce Viejo,Santa Fe,Argentina,SFN,SAAV,-31.711666,-60.811668,56,-3,N,America/Cordoba
Aeroparque Jorge Newbery,Buenos Aires,Argentina,AEP,SABE,-34.559175,-58.415606,18,-3,N,America/Cordoba
Ambrosio L V Taravella,Cordoba,Argentina,COR,SACO,-31.323619,-64.207953,1604,-3,N,America/Cordoba
La Plata,La Plata,Argentina,LPG,SADL,-34.972222,-57.894694,72,-3,N,America/Cordoba
El Plumerillo,Mendoza,Argentina,MDZ,SAME,-32.831717,-68.792856,2310,-3,N,America/Cordoba
Malargue,Malargue,Argentina,LGS,SAMM,-35.493597,-69.574267,4683,-3,N,America/Cordoba
San Rafael,San Rafael,Argentina,AFA,SAMR,-34.588314,-68.403854,2470,-3,N,America/Cordoba
Catamarca,Catamarca,Argentina,CTC,SANC,-28.593214,-65.750925,1522,-3,N,America/Cordoba
Santiago Del Estero,Santiago Del Estero,Argentina,SDE,SANE,-27.765617,-64.310122,656,-3,N,America/Cordoba
La Rioja,La Rioja,Argentina,IRJ,SANL,-29.381636,-66.795839,1436,-3,N,America/Cordoba
Teniente Benjamin Matienzo,Tucuman,Argentina,TUC,SANT,-26.840861,-65.104944,1495,-3,N,America/Cordoba
San Juan,San Julian,Argentina,UAQ,SANU,-31.571472,-68.418194,1959,-3,N,America/Cordoba
Rio Cuarto Area De Material,Rio Cuarto,Argentina,RCU,SAOC,-33.085128,-64.261314,1381,-3,N,America/Cordoba
Villa Dolores,Villa Dolores,Argentina,VDR,SAOD,-31.945183,-65.146283,1915,-3,N,America/Cordoba
San Luis,San Luis,Argentina,LUQ,SAOU,-33.273192,-66.356422,2329,-3,N,America/Cordoba
Corrientes,Corrientes,Argentina,CNQ,SARC,-27.445503,-58.761864,203,-3,N,America/Cordoba
Resistencia,Resistencia,Argentina,RES,SARE,-27.449986,-59.056125,173,-3,N,America/Cordoba
Formosa,Formosa,Argentina,FMA,SARF,-26.212722,-58.228111,194,-3,N,America/Cordoba
Cataratas Del Iguazu,Iguazu Falls,Argentina,IGR,SARI,-25.737281,-54.473444,916,-3,N,America/Cordoba
Paso De Los Libres,Paso De Los Libres,Argentina,AOL,SARL,-29.689425,-57.152078,230,-3,N,America/Cordoba
Posadas,Posadas,Argentina,PSS,SARP,-27.385839,-55.970728,430,-3,N,America/Cordoba
Salta,Salta,Argentina,SLA,SASA,-24.855978,-65.486169,4088,-3,N,America/Cordoba
Jujuy,Jujuy,Argentina,JUJ,SASJ,-24.392778,-65.097778,3019,-3,N,America/Cordoba
Oran,Oran,Argentina,ORA,SASO,-23.152779,-64.32917,1168,-3,N,America/Cordoba
El Bolson,El Bolson,Argentina,EHL,SAVB,-41.943189,-71.532289,1131,-3,N,America/Cordoba
Comodoro Rivadavia,Comodoro Rivadavia,Argentina,CRD,SAVC,-45.785347,-67.465508,190,-3,N,America/Cordoba
Esquel,Esquel,Argentina,EQS,SAVE,-42.90795,-71.139472,2621,-3,N,America/Cordoba
Almirante Zar,Trelew,Argentina,REL,SAVT,-43.2105,-65.270319,141,-3,N,America/Cordoba
Gobernador Castello,Viedma,Argentina,VDM,SAVV,-40.869222,-63.000389,20,-3,N,America/Cordoba
El Tehuelche,Puerto Madryn,Argentina,PMY,SAVY,-42.759161,-65.102725,426,-3,N,America/Cordoba
Puerto Deseado,Puerto Deseado,Argentina,PUD,SAWD,-47.735292,-65.904097,266,-3,N,America/Cordoba
Rio Grande,Rio Grande,Argentina,RGA,SAWE,-53.777667,-67.749389,65,-3,N,America/Cordoba
Rio Gallegos,Rio Gallegos,Argentina,RGL,SAWG,-51.608875,-69.312636,61,-3,N,America/Cordoba
Ushuaia Malvinas Argentinas,Ushuaia,Argentina,USH,SAWH,-54.843278,-68.29575,71,-3,N,America/Cordoba
San Julian,San Julian,Argentina,ULA,SAWJ,-49.306775,-67.802589,190,-3,N,America/Cordoba
Perito Moreno,Perito Moreno,Argentina,PMQ,SAWP,-46.537911,-70.978689,1410,-3,N,America/Cordoba
Santa Cruz,Santa Cruz,Argentina,RZA,SAWU,-50.01655,-68.579197,364,-3,N,America/Cordoba
Comandante Espora,Bahia Blanca,Argentina,BHI,SAZB,-38.724967,-62.169317,246,-3,N,America/Cordoba
Mar Del Plata,Mar Del Plata,Argentina,MDQ,SAZM,-37.934167,-57.573333,71,-3,N,America/Cordoba
Presidente Peron,Neuquen,Argentina,NQN,SAZN,-38.949,-68.155711,895,-3,N,America/Cordoba
Santa Rosa,Santa Rosa,Argentina,RSA,SAZR,-36.588322,-64.275694,630,-3,N,America/Cordoba
San Carlos De Bariloche,San Carlos De Bariloche,Argentina,BRC,SAZS,-41.151172,-71.157542,2776,-3,N,America/Cordoba
Tandil,Tandil,Argentina,TDL,SAZT,-37.237392,-59.227922,574,-3,N,America/Cordoba
Villa Gesell,Villa Gesell,Argentina,VLG,SAZV,-37.235408,-57.029239,32,-3,N,America/Cordoba
Aviador C Campos,San Martin Des Andes,Argentina,CPC,SAZY,-40.075383,-71.137294,2569,-3,N,America/Cordoba
Conceicao Do Araguaia,Conceicao Do Araguaia,Brazil,CDJ,SBAA,-8.348347,-49.301528,653,-4,S,America/Boa_Vista
Araraquara,Araracuara,Brazil,AQA,SBAQ,-21.812,-48.133028,2334,-3,S,America/Sao_Paulo
Santa Maria,Aracaju,Brazil,AJU,SBAR,-10.984,-37.070333,23,-3,S,America/Fortaleza
Alta Floresta,Alta Floresta,Brazil,AFL,SBAT,-9.866092,-56.106206,947,-4,S,America/Campo_Grande
Aracatuba,Aracatuba,Brazil,ARU,SBAU,-21.141342,-50.424722,1361,-3,S,America/Sao_Paulo
Val De Cans Intl,Belem,Brazil,BEL,SBBE,-1.37925,-48.476292,54,-4,S,America/Boa_Vista
Comandante Gustavo Kraemer,Bage,Brazil,BGX,SBBG,-31.390528,-54.112244,600,-3,S,America/Sao_Paulo
Pampulha Carlos Drummond De Andrade,Belo Horizonte,Brazil,PLU,SBBH,-19.851181,-43.950628,2589,-3,S,America/Sao_Paulo
Bacacheri,Curitiba,Brazil,BFH,SBBI,-25.405078,-49.232036,3057,-3,S,America/Sao_Paulo
Presidente Juscelino Kubitschek,Brasilia,Brazil,BSB,SBBR,-15.8711,-47.918625,3479,-3,S,America/Sao_Paulo
Bauru,Bauru,Brazil,BAU,SBBU,-22.345042,-49.0538,2025,-3,S,America/Sao_Paulo
Boa Vista,Boa Vista,Brazil,BVB,SBBV,2.846311,-60.690069,276,-4,S,America/Boa_Vista
Cascavel,Cascavel,Brazil,CAC,SBCA,-25.000339,-53.500764,2473,-3,S,America/Sao_Paulo
Tancredo Neves Intl,Belo Horizonte,Brazil,CNF,SBCF,-19.63375,-43.968856,2715,-3,S,America/Sao_Paulo
Campo Grande,Campo Grande,Brazil,CGR,SBCG,-20.468667,-54.6725,1833,-4,S,America/Campo_Grande
Chapeco,Chapeco,Brazil,XAP,SBCH,-27.134219,-52.656553,2146,-3,S,America/Sao_Paulo
Carolina,Carolina,Brazil,CLN,SBCI,-7.320444,-47.458667,565,-3,S,America/Fortaleza
Forquilhinha,Criciuma,Brazil,CCM,SBCM,-28.725817,-49.424739,93,-3,S,America/Sao_Paulo
Bartolomeu Lisandro,Campos,Brazil,CAW,SBCP,-21.698333,-41.301669,57,-3,S,America/Sao_Paulo
Corumba Intl,Corumba,Brazil,CMG,SBCR,-19.011931,-57.673053,461,-4,S,America/Campo_Grande
Afonso Pena,Curitiba,Brazil,CWB,SBCT,-25.528475,-49.175775,2988,-3,S,America/Sao_Paulo
Caravelas,Caravelas,Brazil,CRQ,SBCV,-17.652283,-39.253069,36,-3,S,America/Fortaleza
Campo Dos Bugres,Caxias Do Sul,Brazil,CXJ,SBCX,-29.197064,-51.187536,2472,-3,S,America/Sao_Paulo
Marechal Rondon,Cuiaba,Brazil,CGB,SBCY,-15.652931,-56.116719,617,-4,S,America/Campo_Grande
Cruzeiro do Sul,Cruzeiro do Sul,Brazil,CZS,SBCZ,-7.599906,-72.769489,637,-5,S,America/Rio_Branco
Presidente Prudente,President Prudente,Brazil,PPB,SBDN,-22.175056,-51.424639,1477,-3,S,America/Sao_Paulo
Eduardo Gomes Intl,Manaus,Brazil,MAO,SBEG,-3.038611,-60.049721,264,-4,S,America/Boa_Vista
Cataratas Intl,Foz Do Iguacu,Brazil,IGU,SBFI,-25.59615,-54.487206,787,-3,S,America/Sao_Paulo
Hercilio Luz,Florianopolis,Brazil,FLN,SBFL,-27.670489,-48.547181,20,-3,S,America/Sao_Paulo
Fernando De Noronha,Fernando Do Noronha,Brazil,FEN,SBFN,-3.854928,-32.423336,193,-3,S,America/Fortaleza
Pinto Martins Intl,Fortaleza,Brazil,FOR,SBFZ,-3.776283,-38.532556,82,-3,S,America/Fortaleza
Galeao Antonio Carlos Jobim,Rio De Janeiro,Brazil,GIG,SBGL,-22.808903,-43.243647,28,-3,S,America/Sao_Paulo
Santa Genoveva,Goiania,Brazil,GYN,SBGO,-16.632033,-49.220686,2450,-3,S,America/Sao_Paulo
Guarulhos Gov Andre Franco Montouro,Sao Paulo,Brazil,GRU,SBGR,-23.432075,-46.469511,2459,-3,S,America/Sao_Paulo
Altamira,Altamira,Brazil,ATM,SBHT,-3.253906,-52.253978,368,-4,S,America/Boa_Vista
Ilheus,Ilheus,Brazil,IOS,SBIL,-14.815964,-39.033197,15,-3,S,America/Fortaleza
Usiminas,Ipatinga,Brazil,IPN,SBIP,-19.470722,-42.487583,784,-3,S,America/Sao_Paulo
Prefeito Renato Moreira,Imperatriz,Brazil,IMP,SBIZ,-5.531292,-47.46005,431,-3,S,America/Fortaleza
Francisco De Assis,Juiz De Fora,Brazil,JDF,SBJF,-21.7915,-43.386778,2989,-3,S,America/Sao_Paulo
Presidente Castro Pinto,Joao Pessoa,Brazil,JPA,SBJP,-7.148381,-34.950681,215,-3,S,America/Fortaleza
Lauro Carneiro De Loyola,Joinville,Brazil,JOI,SBJV,-26.224453,-48.797364,15,-3,S,America/Sao_Paulo
Presidente Joao Suassuna,Campina Grande,Brazil,CPV,SBKG,-7.269917,-35.896364,1646,-3,S,America/Fortaleza
Viracopos,Campinas,Brazil,VCP,SBKP,-23.0075,-47.134444,2170,-3,S,America/Sao_Paulo
Lins,Lins,Brazil,LIP,SBLN,-21.664039,-49.730519,1575,-3,S,America/Sao_Paulo
Londrina,Londrina,Brazil,LDB,SBLO,-23.333625,-51.130072,1867,-3,S,America/Sao_Paulo
Bom Jesus Da Lapa,Bom Jesus Da Lapa,Brazil,LAZ,SBLP,-13.262086,-43.408114,1454,-3,S,America/Fortaleza
Maraba,Maraba,Brazil,MAB,SBMA,-5.368589,-49.138025,357,-4,S,America/Boa_Vista
Regional De Maringa Silvio Name Junior,Maringa,Brazil,MGF,SBMG,-23.476392,-52.016406,1788,-3,S,America/Sao_Paulo
Mario Ribeiro,Montes Claros,Brazil,MOC,SBMK,-16.706925,-43.8189,2191,-3,S,America/Sao_Paulo
Grand Marais Cook County Airport,Grand Marais,United States,GRM,KCKC,47.8383333,-90.3829444,1799,-6,U,America/Chicago
Zumbi Dos Palmares,Maceio,Brazil,MCZ,SBMO,-9.510808,-35.791678,387,-3,S,America/Fortaleza
Macapa,Macapa,Brazil,MCP,SBMQ,0.050664,-51.072178,56,-3,S,America/Fortaleza
Manicore,Manicore,Brazil,MNX,SBMY,-5.811381,-61.278319,174,-4,S,America/Boa_Vista
Ministro Victor Konder Intl,Navegantes,Brazil,NVT,SBNF,-26.879999,-48.65139,18,-3,S,America/Sao_Paulo
Santo Angelo,Santo Angelo,Brazil,GEL,SBNM,-28.281683,-54.169139,1056,-3,S,America/Sao_Paulo
Augusto Severo,Natal,Brazil,NAT,SBNT,-5.911417,-35.247717,169,-3,S,America/Fortaleza
Salgado Filho,Porto Alegre,Brazil,POA,SBPA,-29.994428,-51.171428,11,-3,S,America/Sao_Paulo
Pocos De Caldas,Pocos De Caldas,Brazil,POO,SBPC,-21.843014,-46.567917,4135,-3,S,America/Sao_Paulo
Lauro Kurtz,Passo Fundo,Brazil,PFB,SBPF,-28.243989,-52.326558,2376,-3,S,America/Sao_Paulo
Pelotas,Pelotas,Brazil,PET,SBPK,-31.718353,-52.327689,59,-3,S,America/Sao_Paulo
Senador Nilo Coelho,Petrolina,Brazil,PNZ,SBPL,-9.362411,-40.569097,1263,-3,S,America/Fortaleza
Porto Nacional,Porto Nacional,Brazil,PNB,SBPN,-10.719417,-48.399736,870,-3,S,America/Fortaleza
Ponta Pora,Ponta Pora,Brazil,PMG,SBPP,-22.549639,-55.702614,2156,-4,S,America/Campo_Grande
Governador Jorge Teixeira De Oliveira,Porto Velho,Brazil,PVH,SBPV,-8.709294,-63.902281,294,-4,S,America/Boa_Vista
PlÃ¡cido de Castro,Rio Branco,Brazil,RBR,SBRB,-9.583,-67.4836,633,-5,S,America/Rio_Branco
Guararapes Gilberto Freyre Intl,Recife,Brazil,REC,SBRF,-8.126794,-34.923039,33,-3,S,America/Fortaleza
Rio Grande,Rio Grande,Brazil,RIG,SBRG,-32.082617,-52.166542,27,-3,S,America/Sao_Paulo
Leite Lopes,Ribeirao Preto,Brazil,RAO,SBRP,-21.134167,-47.774189,1802,-3,S,America/Sao_Paulo
Professor Urbano Ernesto Stumpf,Sao Jose Dos Campos,Brazil,SJK,SBSJ,-23.228172,-45.862739,2120,-3,S,America/Sao_Paulo
Marechal Cunha Machado Intl,Sao Luis,Brazil,SLZ,SBSL,-2.585361,-44.234139,178,-3,S,America/Fortaleza
Sao Jose Do Rio Preto,Sao Jose Do Rio Preto,Brazil,SJP,SBSR,-20.816567,-49.406511,1784,-3,S,America/Sao_Paulo
Base Aerea De Santos,Santos,Brazil,SSZ,SBST,-23.925206,-46.2875,10,-3,S,America/Sao_Paulo
Deputado Luis Eduardo Magalhaes,Salvador,Brazil,SSA,SBSV,-12.910994,-38.331044,64,-3,S,America/Fortaleza
Trombetas,Oriximina,Brazil,TMT,SBTB,-1.4896,-56.396803,287,-4,S,America/Boa_Vista
Senador Petronio Portella,Teresina,Brazil,THE,SBTE,-5.059942,-42.823478,219,-3,S,America/Fortaleza
Tefe,Tefe,Brazil,TFF,SBTF,-3.382944,-64.724056,184,-4,S,America/Boa_Vista
Tabatinga,Tabatinga,Brazil,TBT,SBTT,-4.255669,-69.935828,279,-4,S,America/Boa_Vista
Tucurui,Tucurui,Brazil,TUR,SBTU,-3.786008,-49.720267,830,-4,S,America/Boa_Vista
Paulo Afonso,Paulo Alfonso,Brazil,PAV,SBUF,-9.400878,-38.250575,883,-3,S,America/Fortaleza
Rubem Berta,Uruguaiana,Brazil,URG,SBUG,-29.782178,-57.038189,256,-3,S,America/Sao_Paulo
Ten Cel Av Cesar Bombonato,Uberlandia,Brazil,UDI,SBUL,-18.882844,-48.225594,3094,-3,S,America/Sao_Paulo
Uberaba,Uberaba,Brazil,UBA,SBUR,-19.765,-47.964778,2655,-3,S,America/Sao_Paulo
Major Brigadeiro Trompowsky,Varginha,Brazil,VAG,SBVG,-21.590067,-45.473342,3028,-3,S,America/Sao_Paulo
Vilhena,Vilhena,Brazil,BVH,SBVH,-12.694375,-60.098269,2018,-4,S,America/Boa_Vista
Goiabeiras,Vitoria,Brazil,VIX,SBVT,-20.258056,-40.286389,11,-3,S,America/Sao_Paulo
Campo Fontenelle,Piracununga,Brazil,QPS,SBYS,-21.984561,-47.334764,1968,-3,S,America/Sao_Paulo
Chacalluta,Arica,Chile,ARI,SCAR,-18.348531,-70.338742,167,-4,S,America/Santiago
Balmaceda,Balmaceda,Chile,BBA,SCBA,-45.916058,-71.689475,1722,-4,S,America/Santiago
Chile Chico,Chile Chico,Chile,CCH,SCCC,-46.583341,-71.687405,1070,-4,S,America/Santiago
El Loa,Calama,Chile,CJC,SCCF,-22.498175,-68.903575,7543,-4,S,America/Santiago
Carlos Ibanez Del Campo Intl,Punta Arenas,Chile,PUQ,SCCI,-53.002642,-70.854586,139,-4,S,America/Santiago
Teniente Vidal,Coyhaique,Chile,GXQ,SCCY,-45.594211,-72.106133,1020,-4,S,America/Santiago
Diego Aracena Intl,Iquique,Chile,IQQ,SCDA,-20.535222,-70.181275,155,-4,S,America/Santiago
Arturo Merino Benitez Intl,Santiago,Chile,SCL,SCEL,-33.392975,-70.785803,1555,-4,S,America/Santiago
Cerro Moreno Intl,Antofagasta,Chile,ANF,SCFA,-23.444478,-70.4451,455,-4,S,America/Santiago
